ID,Target
ID_196DB06A31,0.09307607030667057
ID_196DE26C5B,0.39781312014807335
ID_7A4EFF5311,0.7259939459662909
ID_76329C22FC,0.0821422114953323
ID_04754FAA2E,0.07052981135663605
ID_B089D5A3FF,0.069732425930931
ID_9FB4F711C6,0.04388224574412996
ID_04C96A023B,0.028141214694480537
ID_027A3A0D01,0.04010269637336485
ID_B01F892381,0.032445635754670785
ID_32B05116F2,0.08877708333143076
ID_0F7DA0DD9A,0.042196019972183405
ID_AF16DC8CB3,0.13310617147589113
ID_59C91CE47A,0.14021006204564937
ID_A27815981B,0.06347076847266671
ID_F6848899A5,0.07359239229620576
ID_49F18FEFE2,0.11311530143152408
ID_DA13AA59D8,0.24317363835739864
ID_938DC017FB,0.0950981360060508
ID_194255034A,0.09406570013455126
ID_083421011D,0.12018862407643482
ID_53F1DC7294,0.07059215843632452
ID_1FAC89DD22,0.049626938111309374
ID_F859B8AFCF,0.04950146509733606
ID_252E38584D,0.03239849983369233
ID_498474B8EB,0.12784537415169045
ID_E9576D2992,0.09465505545441341
ID_F409C78862,0.1539889185507633
ID_5CAAE6D2F1,0.08960947921501475
ID_4D7DE606A5,0.5032662347549708
ID_B357CEF640,0.277875167367235
ID_79D3AC740C,0.05531718883405936
ID_A74600D60A,0.08993408063061688
ID_D737733AD7,0.07253483530914133
ID_09EF00A230,0.09499662633524959
ID_69CF5C9E52,0.027723925816469142
ID_37FA7846F8,0.07247290047456086
ID_76B3E9055D,0.09078101155749446
ID_09348B1ACD,0.3015498448295595
ID_275D4B2B0C,0.1450234050234481
ID_C26312BFCF,0.18351008088749934
ID_A809102FE2,0.5331123348239764
ID_4B6135F106,0.2082072466314226
ID_CFB1C88770,0.08554054620066447
ID_BD5E8630DC,0.07971905155311229
ID_8E029FDC70,0.1028124185733605
ID_F9488F3703,0.025914717930816483
ID_5EC6B807EC,0.11524433300132611
ID_E75DBD4CAE,0.0913092372226
ID_9C88E5CE38,0.07798233419584602
ID_3C5BAE072A,0.041475073332234116
ID_10E9B4D3FA,0.12949910560028263
ID_60FA4340AF,0.09180228204285218
ID_B0D5C70969,0.10088011425312735
ID_51EF8A40B5,0.07373418852667758
ID_C61FC509C0,0.4163984437419782
ID_1B8BA0B6DB,0.07313283257832719
ID_C2BFF2D829,0.2005164571103474
ID_C9BE91F034,0.07218104696571306
ID_211FF50D09,0.037139283669018676
ID_319DB9183A,0.0417840426166861
ID_DBCEF9DCA0,0.043858346756757545
ID_F488C5FA0F,0.1485984782156352
ID_A2D2E7528F,0.22129301843770932
ID_C16E77A418,0.08480322606722224
ID_6390A5A9D8,0.1134005964616038
ID_6463DB7B2A,0.10246558430601263
ID_9F7C5E0C5E,0.09170714467732718
ID_FEFCE88362,0.03398088641066309
ID_C2257C5339,0.11285802341590183
ID_7905A343E4,0.05171560569864436
ID_C4A7141BFB,0.0587669571831446
ID_999E78F090,0.09933058238531788
ID_82B1A3FC59,0.1585708932380899
ID_CDE7AD55E4,0.12276562252915398
ID_56490280E5,0.18229082972475108
ID_3C17228FC4,0.03706626768982376
ID_98D6ED6B3C,0.05414546687598119
ID_3FFE502806,0.06080927040924024
ID_8F89F25228,0.21078231123822314
ID_0666F6F2C9,0.06502188098242843
ID_917F77B43C,0.1883895843037835
ID_172FB90330,0.08700064271087107
ID_9AA0D55EB3,0.10995433905410232
ID_0F75706CEE,0.14021021254441593
ID_0A6905D898,0.16463561227274853
ID_7109B6F2F2,0.04894587058072561
ID_BBD353E5BD,0.07961866653300062
ID_9D6C4FDB42,0.09841298474320424
ID_C75DFF60AC,0.30229404669501314
ID_2137B7882E,0.1891224104593264
ID_9B3BEB4F02,0.20737432981499165
ID_85E468BC8A,0.0749103929493489
ID_00ABF260DA,0.15406356531125753
ID_30E89F23A0,0.13478557189317977
ID_7C4C2CDF87,0.14429697479702278
ID_4AA11252F3,0.06655758748413461
ID_E3D83070B9,0.1435139316811917
ID_0EBF267C14,0.5819515802992232
ID_77C53BC9E9,0.032397267496015854
ID_A699693439,0.24341174897846413
ID_27DD380B11,0.06724539619959331
ID_C398C973C6,0.43702020035054023
ID_3A147ED22B,0.6807747917646495
ID_1A8B3E4193,0.09158330662721663
ID_0894955C06,0.03969283821994793
ID_2F88FB3077,0.1200880296674252
ID_14F128AAE4,0.2782081720794187
ID_7809A29BDB,0.23601251214514796
ID_A5F65A4901,0.35842472704642175
ID_5338DA2A11,0.5995261592843035
ID_26D29C2717,0.09606923761221119
ID_8A879D9128,0.1029396966106566
ID_4F9A45158B,0.0875775894970093
ID_BA141EADC9,0.06281605714882799
ID_874FBDDDD5,0.3293385118708846
ID_AC23BEC6F5,0.09628671436940338
ID_BC3F711BB5,0.05180639848580648
ID_8E8B92017F,0.08941711485838381
ID_8EBADE5B86,0.18218398828113944
ID_64177DCE23,0.23949565997258887
ID_9FF6FD957F,0.1672524792260786
ID_1864F7B24D,0.06404636677738415
ID_CC492301B2,0.03873052588568902
ID_F7FE1BF33F,0.5515324558093855
ID_472EB7EC67,0.2863987340950288
ID_57CA70C165,0.07600306935412235
ID_35E2B45E39,0.1275394461080574
ID_BC3ABE5037,0.2512671631906717
ID_6B5A9A11EF,0.2318551317888537
ID_CF0CB6D9B6,0.11149001611454805
ID_F165B491BB,0.15079134491275709
ID_7C5EB3AC05,0.16451389611362455
ID_A3139354EB,0.1458196051044283
ID_FA87AAF78F,0.165717400630998
ID_9278EF1906,0.8532740319089154
ID_1DA8AA45E6,0.07561704723584495
ID_E0712012ED,0.11751337773634907
ID_4D63BBBBCB,0.2294404080423118
ID_D2B9E7BB9D,0.033052253718694934
ID_BA4CD91CDE,0.3018572823970072
ID_25CA40537B,0.11141141077191112
ID_A29554F16E,0.15922688252602568
ID_802FC9A5B7,0.3739765104360947
ID_F633EBCC0A,0.5479230505726774
ID_5AEE42539F,0.2848737811811434
ID_6A8847072A,0.11478953838618114
ID_62EF54BBEA,0.5828966326921882
ID_4CC0BC6B15,0.09524761037402803
ID_78F1E6D0BF,0.10469847792358733
ID_E5A07BD659,0.6383146564171691
ID_8A01982951,0.0237138885164977
ID_DF1D757D6C,0.04466402075082449
ID_5F825B336D,0.048194679578255815
ID_A08C4FD715,0.026244269701423482
ID_61A3EF8DE2,0.03271150109060065
ID_71732A3A08,0.12604863625808796
ID_3CFBC73F5A,0.16054274026205032
ID_F1509A4555,0.11024003883544682
ID_5D89F52F67,0.4012654004360555
ID_1BD5A884E5,0.05359894054575983
ID_D48CD23F33,0.08387459894067648
ID_3020A53E79,0.06739229081131676
ID_87880F364E,0.12398877384442306
ID_BC0A803662,0.1323781920473444
ID_2CC066017A,0.31569018230352713
ID_D0142FBB23,0.13764412369727283
ID_09AFB973C1,0.3570561995479
ID_5279950374,0.07667454218253059
ID_3D77342F81,0.07490596259237212
ID_0D7E5BEAB6,0.10350595837290169
ID_7A9C8C5463,0.14617529726674208
ID_71BCCE3533,0.08363973737793455
ID_A3A24C9783,0.6107430250150474
ID_6F05CC901E,0.17527980684342376
ID_127CA12CB7,0.2593788834136709
ID_CB51C49E57,0.029204911672796437
ID_A923433217,0.08756233190619593
ID_1813CFA30F,0.07073322833880481
ID_64246F76D9,0.03707159570915255
ID_CA1912D47B,0.06954526355698412
ID_F98AB7E9F1,0.10009964930385432
ID_4937D1D92D,0.039740298557292004
ID_04BA00A83B,0.14288765063926895
ID_F43FCF3FA0,0.38519589425311457
ID_C755C9B083,0.09864574828319486
ID_4417BFA26D,0.08726689911706029
ID_8729C38399,0.04987017013523317
ID_70526CBEC5,0.10727125651949068
ID_3678A51EAF,0.11401076524413065
ID_F434F82047,0.12274920856864995
ID_E3D24CE540,0.052039094840397496
ID_945158EEC2,0.061826616043354266
ID_4C42F1AC69,0.14249598124348017
ID_C15CA07ADA,0.41053280231364936
ID_03E0AC2908,0.35690563358971195
ID_E4D5B4B707,0.136850582373461
ID_46CF59AA8A,0.04798945598313527
ID_42F5E9A3F2,0.10406695584464157
ID_44AD6F00DE,0.04128803863443835
ID_52EDDA24F7,0.06993922322547898
ID_2E1BCBFCBF,0.23989533859802567
ID_9F4E938A47,0.08849522036690674
ID_A709DA2F2A,0.08573627469899994
ID_79012B6B68,0.16062839458228217
ID_C8F14C44DC,0.10737016691898209
ID_27410ED324,0.07658556288081618
ID_97253B9438,0.11245935137442738
ID_B7FA87299F,0.06087168073337812
ID_D52E2CAC31,0.03512106880940332
ID_4963C35B2F,0.27109138598580007
ID_347072F87D,0.2342174507391302
ID_6B4D3CEDFC,0.077692836568261
ID_9FB3C581D3,0.0537097527112372
ID_C0F3F4F77D,0.13402948242434826
ID_175619B48C,0.05375545756848386
ID_77C773AF74,0.128601341463541
ID_B73250FC09,0.0399372438438749
ID_57A2238465,0.09314133353546068
ID_AECF43CD18,0.11746743168087684
ID_D89C4ED3A0,0.06015456865243431
ID_1D0F6CAEEB,0.047968498101918396
ID_94F06F580C,0.0543636483337925
ID_4481861595,0.08566709762915455
ID_84124ACEA1,0.1162812672479275
ID_E848D43658,0.03104429152785938
ID_BF64CD38FE,0.05635177523733
ID_71C0483C2B,0.11852139843719778
ID_9F26AEC5B8,0.6209537597928907
ID_6D809D966A,0.032656432572249934
ID_AA5B85A96D,0.07207986258623947
ID_F386B8CD27,0.17317222889004585
ID_2B5C018F75,0.05533644175397916
ID_858C001E32,0.05944962625897436
ID_C643F9E3C1,0.09818198433395801
ID_640706B33B,0.10373292187832268
ID_572E5F5420,0.0787819161117046
ID_DCB8D91836,0.09128350705685331
ID_0BD32B363E,0.27212400431579076
ID_F6FF3FF5FF,0.6954195513509899
ID_F2039AEC86,0.059904760211602126
ID_6FC47ACC56,0.04314522291586013
ID_70EF9E9181,0.8711428016626893
ID_46414D2928,0.09823349744725918
ID_575C275559,0.05152803314520793
ID_82A611612B,0.06332834025145376
ID_98C836852E,0.08036578970882088
ID_15EBF82D5A,0.08956324275643911
ID_798AA21A00,0.4850286085615229
ID_38D8F23CF1,0.045488878385999146
ID_8C80CDE4E3,0.0944095132725189
ID_984C40E884,0.11318860276726113
ID_2050D997F3,0.04246783533578743
ID_3BE0582BD6,0.09586635366385127
ID_2196838129,0.048860364666484135
ID_A537B777B0,0.04058674054467438
ID_81329889DC,0.8932342827784268
ID_E4DD0FC91C,0.18436753220681168
ID_404CC3B26C,0.1884702221747451
ID_424FD558A2,0.4575779731621144
ID_4E63094C74,0.060673826877246116
ID_32C812B15B,0.07536720256978
ID_DE095153EB,0.530514590105627
ID_68096A5F84,0.1345900824105347
ID_197D523201,0.14124366082493894
ID_E243F639DE,0.09809682997989809
ID_987A4B6708,0.0818080762744944
ID_1A69617272,0.1854052899146875
ID_0EAC9EF34F,0.13703892373273027
ID_1053704AAD,0.19243511935218463
ID_8DD821FBA1,0.092394818918338
ID_1AD5663772,0.10426117279308955
ID_B0D994DB07,0.1323430559458262
ID_9B66F0A90F,0.09430977915832359
ID_D41408D94C,0.044188533882660565
ID_511B2A0F97,0.72290019648285
ID_9C6648E8D7,0.07460395865269163
ID_4DC86FFBDF,0.04557299184853346
ID_D4C99E6431,0.0979870150608066
ID_566F4CBF81,0.07195299182422463
ID_74B9020B71,0.1061176431813698
ID_62FDC0B07B,0.34543945415517985
ID_65A11C2DDA,0.040713903177184985
ID_75433F2F56,0.03377798088568475
ID_6A38FE9ECB,0.03402739469629539
ID_120282AF13,0.039636553048226324
ID_1F189EDA3B,0.6351599972825475
ID_799F416351,0.17214701478733993
ID_1C34E6FEF6,0.49459277141907354
ID_B5B3F31BB9,0.04899201274890624
ID_64E591FD87,0.041836370957908854
ID_C2DD7405D4,0.04174108776844714
ID_A3D7E0FF04,0.11790968406120643
ID_71BC6B2101,0.22222809236226
ID_E28EBC778C,0.07260819595611943
ID_A152EA8FB0,0.03982478820414002
ID_3D634BE010,0.061350248020692055
ID_E8EAFA5544,0.07465639100833629
ID_2F4B0D1B15,0.04899975001389835
ID_92DAF4559D,0.0815526546968646
ID_07AFFAE135,0.09808110660828769
ID_4E34992F92,0.08431663744051136
ID_5F89821A28,0.04277084449820153
ID_A8958E8BC2,0.10115675817067715
ID_0819393943,0.13565513665973658
ID_ED6A1D744A,0.21897503258540912
ID_2408FC58DA,0.37736701484352697
ID_05DAA60254,0.233033602579135
ID_2A8E1A5F3A,0.18961038539927177
ID_BB86DD90EA,0.19092993835448785
ID_72B080F26E,0.05401477391275783
ID_27E4F17A1A,0.08599936588069333
ID_0AEE8EDD3A,0.11741965249639161
ID_E4D428F51C,0.14375578460755073
ID_053D6F7ADE,0.07995682039037334
ID_B1151547BE,0.04697485440577677
ID_8545A01D87,0.09128787404066693
ID_F977469997,0.07969614449079188
ID_16DD0AD1E2,0.04589604439528662
ID_790880D09D,0.14537961770054214
ID_A0B6A0D606,0.1267937311997538
ID_F656DB4428,0.10563452821415634
ID_71E590CF7F,0.177519868338752
ID_EDFF55E23C,0.19618979634980083
ID_9675CE4111,0.07719079907871167
ID_B37D9C90EB,0.0892627827658512
ID_03AA80585D,0.435950348902455
ID_3AB580B11B,0.12283672134556287
ID_1291F42C5B,0.21692728204400719
ID_E588BE5422,0.04355872161647847
ID_A3B49300E7,0.07614393045649322
ID_DB75BF38AA,0.38665251245978816
ID_978D7D8285,0.8527414978033958
ID_699C2472A9,0.3148676075239406
ID_F1915093E0,0.0974355094193936
ID_1AFAF6E1F6,0.07397687599335054
ID_2A1FA16FD3,0.03494720492359529
ID_2A1BFCC677,0.08223403750033112
ID_26DEAF9775,0.0529013324843966
ID_A167784F20,0.6082349388556079
ID_94BBBA0754,0.5224832375906204
ID_AABFD480EE,0.024384462749145304
ID_CB30F5E058,0.05832460755190949
ID_6891EF295E,0.9659545035759057
ID_11E304E2A2,0.1587759651935882
ID_988100103A,0.08814250874168743
ID_C68862EDE4,0.117420997578545
ID_EE4F1939F5,0.06400807861893362
ID_72109C90BE,0.06446787452667387
ID_BD6F75A060,0.03076067592384365
ID_7A8B090F94,0.07081585223787464
ID_9F6F07ECAD,0.04804802112169197
ID_A9243666C6,0.1826985046087046
ID_62FEBECE7E,0.05726637963014571
ID_60F0B9C1EE,0.15483328165372373
ID_E1E5781E72,0.17887702267789063
ID_9ABFC225C5,0.3065258792033755
ID_4E1C0BD281,0.17219340489134102
ID_E0D481451B,0.04592901805145885
ID_A6B7AE7B1D,0.1032800640626644
ID_44B36B65FF,0.03175197139089511
ID_42F1E1D472,0.1125634692963426
ID_6C5D2B0B09,0.12296286970452774
ID_9AF99F474A,0.05660466043212568
ID_2D4AE88253,0.17906187977686053
ID_6977F62B61,0.10497370124544925
ID_8623AE961F,0.06510933186696463
ID_0C65793EC1,0.17539686980879413
ID_6B6E92E46D,0.9591485831145514
ID_F2E19F8255,0.8446249563163668
ID_3B4D52339C,0.09388683122123775
ID_D952D54057,0.12441736569865205
ID_273290F5CE,0.04843797975694282
ID_87687562F1,0.1513553039511795
ID_53A1C26145,0.4422884283717704
ID_B2175805E9,0.09278062391993731
ID_A7DFFA13A3,0.07147000839939924
ID_5F454AFEEC,0.08512778281014846
ID_6F3D6506C1,0.06660682090834143
ID_C36FF7BC84,0.03468433164345792
ID_1B3EDD54C6,0.07111934417880802
ID_19FC5AC7DF,0.06999182518970229
ID_06FC5C269E,0.19130511786229903
ID_8E68A0BB79,0.043815621392395
ID_CE5EFD292B,0.9664805594788135
ID_FC4AD0CE44,0.3142273147603472
ID_FDD49085AF,0.17628709575399884
ID_D1FC5B9EC1,0.06718638297007617
ID_76102A1F13,0.13897252911518237
ID_F842C5A6DE,0.3499897359836541
ID_E2E0BE0DB2,0.06775255403427813
ID_5D7F0C1FAB,0.041411899617693516
ID_CB9A95F038,0.07633606596375289
ID_B8275EB7F7,0.043773516236200224
ID_4BF5977E91,0.13403757665016391
ID_189CA145DC,0.053989951689489016
ID_FEE146CA0D,0.3046497504900789
ID_2DA23C5D62,0.29319297976215963
ID_7D29BFC947,0.028521264532301423
ID_55B7BF40C6,0.050399873292073294
ID_0D4FACA6F9,0.6008122928315748
ID_98795B8F0E,0.0936278128215364
ID_038DDE7499,0.08787955676177413
ID_008E59067E,0.046093553071762
ID_9DDEB8040E,0.029393314050641817
ID_FF0B9654EA,0.07464810289405141
ID_A4EEEA8F37,0.10741592519252104
ID_78A2653D80,0.09220713635643865
ID_C8F06EE830,0.10622142272917792
ID_3542CF84EB,0.05910962880912222
ID_6FB222A9C7,0.06020525978802266
ID_39F936DEB1,0.12687600424847154
ID_F06717BDE1,0.11585813042684298
ID_60E352D15C,0.055338030131790505
ID_212F7D221B,0.10123919548608089
ID_E1F8F9482E,0.07285036393257596
ID_4545898ADE,0.22870602854462044
ID_E71D7B786C,0.20370533473635963
ID_BBC947D6DE,0.1924817457087072
ID_D8933BB149,0.10325709407580538
ID_3F60E56CB0,0.09080579046448793
ID_270F43AFB5,0.19958323911152984
ID_7D1FA5AD8D,0.07252364261345778
ID_C76382FDE5,0.22321143842314287
ID_F2DAB33FA0,0.06902717391247729
ID_22E13643D3,0.04061165010250252
ID_7CC71BB362,0.3985447521474018
ID_DD5C725EEF,0.03902945534545782
ID_099B4A9C49,0.037228278322372424
ID_38714A1AFE,0.10024528503590982
ID_1815E11E58,0.2206050736264707
ID_5A633BD178,0.4239554915170647
ID_83487CED81,0.051963450146616
ID_9FAC390DDC,0.11111654368668819
ID_74E0E4221A,0.07336034087311237
ID_433C7EEA23,0.10532839628748039
ID_911915507B,0.06076042198582412
ID_CB9FF59F99,0.07222342132045484
ID_94D69BE2CF,0.11015030510351534
ID_2ED0869357,0.09047764949152218
ID_E616E9555E,0.06726222927309393
ID_48A1E7E4BD,0.09131449731935401
ID_6B8BF7C759,0.0641822602138659
ID_EB675EBFCB,0.06495687491284982
ID_656D4EBBE3,0.05855379573280495
ID_ADC9C02050,0.4417941278665367
ID_89CC15C6EE,0.20508721135121788
ID_75EAF42E5B,0.2568443137428435
ID_91F05A4FD1,0.07674345285413006
ID_61C0ABC86A,0.06461425794117101
ID_423F6845A2,0.34485708325290826
ID_80D705E47D,0.10947045242038148
ID_94DCB638B9,0.20171270696113144
ID_EAFB652BEF,0.1407004118470237
ID_E7DB325133,0.08250823098901233
ID_6D63B96397,0.051117810955187484
ID_E26898A09A,0.04755578930335379
ID_E908CBEC97,0.1844353831347582
ID_89128F7FB5,0.07284743371132886
ID_C4D7EF7592,0.038604910089069466
ID_434A3BE41B,0.15211432932313798
ID_7C76D60DA9,0.17267397868390894
ID_C3B86D0B55,0.0940677088531259
ID_C0F8604BC9,0.04012271052516854
ID_1C91C0C34F,0.06823711673960696
ID_92984C6C47,0.05088416018747708
ID_04DD3910AA,0.06003007132607456
ID_07F090C730,0.05460702075151923
ID_E98A4ECA06,0.22921515555417588
ID_549C83BA79,0.31900943200971155
ID_DD440D76A1,0.2715555081846625
ID_8524230229,0.7924480736895023
ID_1C8AEFE9ED,0.11661744443513786
ID_7CD3715792,0.29180936805727387
ID_61C7269EE9,0.14280946857497945
ID_E55E29AF4F,0.05242091668961431
ID_45E3F7AF6F,0.05048129290800498
ID_5AE8B391CD,0.10205069858765248
ID_A81E504DAF,0.07185266596918524
ID_5C7FF61A01,0.05193588690659595
ID_92D1307D35,0.045980866409556266
ID_5DC9093082,0.06484478795755383
ID_862AE6928B,0.06101440235888304
ID_D50BE8E9D1,0.5172918652471725
ID_F109D3B881,0.08207070954680473
ID_680474DABB,0.854936187112685
ID_16E3F07FB3,0.13701188790165378
ID_15FB1945BF,0.21234842463044626
ID_8D83647EF9,0.312837084714649
ID_17B198F553,0.13930370116859606
ID_1098D5EE65,0.2076655753226071
ID_338422A949,0.0780960680218914
ID_CEEAC21BB4,0.05356517503053969
ID_45AB85ECD9,0.02789768703904455
ID_F464676895,0.05347925217059083
ID_8F7A1245FD,0.17106457838360395
ID_12CC5D682D,0.07957531225261054
ID_4447B17CE5,0.05104684508486825
ID_4A5577B600,0.057572680067365545
ID_4112DFA918,0.26945875032773287
ID_47A57FFE5A,0.07175372548457107
ID_1A6CF7B240,0.2697973284734709
ID_68E1FDA309,0.06869965930301061
ID_EF9A4A7023,0.07243395460280525
ID_EC719E0F45,0.15125375976843294
ID_65BD0147DA,0.08943273143282345
ID_464636B76C,0.1123695274748695
ID_7088D5718D,0.10733755967221674
ID_0B494BDA7B,0.10858152421559367
ID_BF6B359DD0,0.12209793090517611
ID_70B9A35B53,0.09896829387926112
ID_52E5771F0C,0.08700726218261523
ID_5F0DDB2F95,0.2100091401554701
ID_46328769BB,0.19224564839016506
ID_DE03C0EC2A,0.06155591601283986
ID_DF615F024E,0.0647021355191861
ID_7B80AE6541,0.09260623806654167
ID_DEB67BA523,0.4321965031149914
ID_8809172B0F,0.05831515023508753
ID_BEBA14EFC2,0.07734416008115003
ID_0777D04FF8,0.09806907607130325
ID_5831F66E22,0.03618479276448783
ID_5CAC5C337E,0.056632630887374115
ID_D5E8C8E2E7,0.06638228716768116
ID_DFBF4A8550,0.0744215858813898
ID_48088F1E32,0.047819110266915446
ID_2BD0BCBD9F,0.9430267840137322
ID_308F96CCDF,0.06149061586434784
